TRAINSET,Fdate,ObjectPartCode
TNST117,13-Aug-14,270
TNST117,13-Sep-15,114
TNST117,13-Oct-12,113
TNST117,13-Oct-12,145
TNST117,13-Nov-14,179
TNST117,13-Nov-14,226
TNST117,13-Dec-18,103
TNST117,14-Jan-16,157
TNST117,14-Feb-14,334
TNST117,14-Feb-14,113
TNST117,14-Feb-15,153
TNST117,14-Feb-18,188
TNST117,14-Mar-12,128
TNST117,14-Mar-15,174
TNST117,14-May-14,211
TNST117,14-Aug-16,248
TNST117,14-Aug-16,130
TNST117,14-Nov-14,113
TNST117,14-Nov-15,189
TNST117,14-Nov-15,174
TNST117,14-Nov-15,101
TNST117,14-Nov-18,189
TNST117,14-Nov-18,153
TNST117,14-Dec-13,120
TNST117,15-Jan-12,276
TNST117,15-Jan-12,413
TNST117,15-Jan-14,510
TNST117,15-Jan-16,132
TNST117,15-Jan-17,188
TNST117,15-Jan-17,211
TNST117,15-Feb-15,164
TNST117,15-Mar-14,359
TNST117,15-Mar-17,123
TNST117,15-Apr-16,113
TNST117,15-May-14,105
TNST117,15-Jun-12,104
TNST117,15-Sep-12,270
TNST117,15-Sep-12,113
TNST117,15-Sep-14,119
TNST117,15-Sep-14,114
TNST117,15-Sep-18,609
TNST117,15-Sep-18,542
TNST117,15-Sep-18,609
TNST117,15-Sep-18,542
TNST117,15-Oct-12,123
TNST117,15-Oct-13,113
TNST117,15-Oct-13,101
TNST117,15-Oct-18,167
TNST117,15-Oct-18,180
TNST117,15-Nov-13,120
TNST117,15-Dec-18,101
TNST117,16-Mar-17,113
TNST117,16-Mar-17,211
TNST117,16-Apr-12,440
TNST117,16-Apr-14,123
TNST117,16-May-15,113
TNST117,16-Jun-15,284
TNST117,16-Jul-13,101
TNST117,16-Jul-17,609
TNST117,16-Jul-17,449
TNST117,16-Aug-14,174
TNST117,16-Aug-16,113
TNST117,16-Sep-12,270
TNST117,16-Sep-16,113
TNST117,16-Sep-17,293
TNST117,16-Sep-18,362
TNST117,16-Sep-18,148
TNST117,16-Nov-14,113
TNST117,16-Dec-16,225
TNST117,17-Feb-14,103
TNST117,17-Apr-13,200
TNST117,17-May-14,166
TNST117,17-May-14,147
TNST117,17-May-15,103
TNST117,17-Jun-13,123
TNST117,17-Jun-14,211
TNST117,17-Jun-15,103
TNST117,17-Jun-18,255
TNST117,17-Sep-12,153
TNST117,17-Oct-15,153
TNST117,17-Oct-16,113
TNST117,17-Dec-14,153
TNST117,18-Jan-13,101
TNST117,18-Jan-13,165
TNST117,18-Jan-19,143
TNST117,18-Feb-17,135
TNST117,18-Mar-13,114
TNST117,18-Mar-14,250
TNST117,18-Apr-14,113
TNST117,18-Apr-14,222
TNST117,18-Apr-16,313
TNST117,18-Apr-18,166
TNST117,18-Jun-14,113
TNST117,18-Jul-15,166
TNST117,18-Aug-13,103
TNST117,18-Aug-16,231
TNST117,18-Sep-14,120
TNST117,18-Sep-15,113
TNST117,18-Oct-13,207
TNST117,18-Oct-13,134
TNST117,18-Oct-14,270
TNST117,18-Oct-18,340
TNST117,18-Nov-12,148
TNST117,19-Jan-13,157
TNST117,19-Jan-14,324
TNST117,19-Jan-18,157
TNST117,19-Feb-19,148
TNST117,19-Mar-12,101
TNST117,19-Mar-13,449
TNST117,19-Mar-16,446
TNST117,19-Jun-12,151
TNST117,19-Jun-14,103
TNST117,19-Jul-18,232
TNST117,19-Aug-17,462
TNST117,19-Sep-16,114
TNST117,19-Sep-16,103
TNST117,19-Sep-16,316
TNST117,19-Sep-18,134
TNST117,19-Oct-13,117
TNST117,19-Oct-13,104
TNST117,19-Oct-13,103
TNST117,19-Dec-12,153
TNST117,19-Dec-13,101
TNST117,19-Dec-18,157
TNST117,20-Jan-13,115
TNST117,20-Jan-16,103
TNST117,20-Feb-13,101
TNST117,20-Feb-15,179
TNST117,20-Mar-14,239
TNST117,20-Mar-14,113
TNST117,20-Mar-14,108
TNST117,20-Mar-14,270
TNST117,20-Mar-15,148
TNST117,20-May-14,113
TNST117,20-May-16,113
TNST117,20-Jun-15,101
TNST117,20-Jun-16,284
TNST117,20-Jul-13,304
TNST117,20-Jul-16,101
TNST117,20-Sep-12,239
TNST117,20-Sep-17,113
TNST117,20-Sep-18,134
TNST117,20-Oct-16,157
TNST117,20-Oct-18,127
TNST117,20-Nov-12,231
TNST117,20-Nov-15,247
TNST117,20-Nov-18,189
TNST117,20-Nov-18,101
TNST117,20-Dec-14,295
TNST117,20-Dec-15,113
TNST117,21-Feb-14,118
TNST117,21-Feb-18,101
TNST117,21-Feb-18,105
TNST117,21-Apr-16,101
TNST117,21-Apr-17,188
TNST117,21-May-15,104
TNST117,21-Jun-12,157
TNST117,21-Jun-14,157
TNST117,21-Jul-16,101
TNST117,21-Jul-18,101
TNST117,21-Aug-12,148
TNST117,21-Oct-12,113
TNST117,21-Oct-12,277
TNST117,21-Oct-15,239
TNST117,21-Nov-13,151
TNST117,22-Jan-12,231
TNST117,22-Jan-16,113
TNST117,22-Feb-17,113
TNST117,22-Mar-14,270
TNST117,22-Mar-15,148
TNST117,22-Mar-17,211
TNST117,22-Apr-15,113
TNST117,22-Apr-16,163
TNST117,22-May-16,134
TNST117,22-Jun-13,113
TNST117,22-Jun-15,148
TNST117,22-Jun-16,157
TNST117,22-Jun-16,157
TNST117,22-Jun-18,148
TNST117,22-Jul-13,104
TNST117,22-Jul-17,120
TNST117,22-Aug-17,157
TNST117,22-Aug-18,134
TNST117,22-Oct-13,103
TNST117,22-Nov-15,211
TNST117,23-Jan-14,115
TNST117,23-Jan-16,101
TNST117,23-Jan-19,1043
TNST117,23-Jan-19,1041
TNST117,23-Feb-13,105
TNST117,23-Feb-18,134
TNST117,23-Mar-14,408
TNST117,23-Mar-15,149
TNST117,23-Apr-12,184
TNST117,23-Apr-12,101
TNST117,23-Apr-16,157
TNST117,23-Apr-18,123
TNST117,23-May-16,103
TNST117,23-Jul-14,524
TNST117,23-Jul-16,211
TNST117,23-Jul-17,542
TNST117,23-Aug-13,220
TNST117,23-Aug-18,134
TNST117,23-Aug-18,113
TNST117,23-Sep-12,353
TNST117,23-Nov-15,174
TNST117,23-Dec-13,101
TNST117,23-Dec-15,274
TNST117,24-Jan-16,163
TNST117,24-Jan-19,119
TNST117,24-Jan-19,1043
TNST117,24-Jan-19,1041
TNST117,24-Jan-19,119
TNST117,24-Feb-13,101
TNST117,24-Mar-12,174
TNST117,24-Mar-15,239
TNST117,24-Mar-15,123
TNST117,24-Apr-15,153
TNST117,24-Apr-15,270
TNST117,24-Apr-16,163
TNST117,24-Jun-14,270
TNST117,24-Jul-15,113
TNST117,24-Jul-15,104
TNST117,24-Jul-17,609
TNST117,24-Jul-17,449
TNST117,24-Jul-17,362
TNST117,24-Jul-17,120
TNST117,24-Aug-13,113
TNST117,24-Aug-17,163
TNST117,24-Sep-12,108
TNST117,25-Jan-19,157
TNST117,25-Feb-14,222
TNST117,25-Feb-15,105
TNST117,25-Apr-15,185
TNST117,25-Apr-15,188
TNST117,25-Apr-16,101
TNST117,25-Apr-16,102
TNST117,25-May-14,490
TNST117,25-Jun-15,130
TNST117,25-Jun-18,166
TNST117,25-Jul-16,104
TNST117,25-Jul-16,147
TNST117,25-Jul-16,113
TNST117,25-Aug-18,153
TNST117,25-Aug-18,317
TNST117,25-Oct-12,213
TNST117,25-Oct-13,148
TNST117,25-Oct-18,303
TNST117,25-Nov-16,289
TNST117,25-Dec-12,103
TNST117,25-Dec-12,113
TNST117,25-Dec-18,105
TNST117,26-Feb-18,101
TNST117,26-Jun-16,130
TNST117,26-Jul-16,162
TNST117,26-Jul-17,105
TNST117,26-Oct-16,101
TNST117,26-Nov-13,237
TNST117,26-Nov-13,102
TNST117,26-Nov-13,101
TNST117,27-Feb-12,132
TNST117,27-Feb-12,136
TNST117,27-Feb-14,174
TNST117,27-Apr-14,220
TNST117,27-Apr-14,447
TNST117,27-May-17,121
TNST117,27-Jun-15,101
TNST117,27-Jun-15,189
TNST117,27-Jun-17,189
TNST117,27-Jul-16,113
TNST117,27-Aug-12,413
TNST117,27-Aug-18,105
TNST117,27-Oct-16,165
TNST117,27-Oct-16,201
TNST117,27-Nov-16,101
TNST117,27-Dec-12,101
TNST117,27-Dec-15,211
TNST117,28-Jan-14,103
TNST117,28-Jan-16,104
TNST117,28-Jan-16,153
TNST117,28-Jan-17,301
TNST117,28-Jan-17,456
TNST117,28-Jan-17,143
TNST117,28-Jan-17,188
TNST117,28-Jan-18,120
TNST117,28-Feb-15,211
TNST117,28-Feb-15,211
TNST117,28-Feb-18,113
TNST117,28-Mar-13,313
TNST117,28-Mar-14,144
TNST117,28-Apr-14,111
TNST117,28-Apr-16,101
TNST117,28-Apr-16,101
TNST117,28-May-17,125
TNST117,28-Jul-14,270
TNST117,28-Sep-18,119
TNST117,28-Oct-15,295
TNST117,28-Oct-18,362
TNST117,29-Jan-19,157
TNST117,29-Mar-13,103
TNST117,29-Mar-17,163
TNST117,29-May-15,101
TNST117,29-May-18,211
TNST117,29-Jun-18,123
TNST117,29-Jul-15,226
TNST117,29-Jul-17,123
TNST117,29-Aug-14,117
TNST117,29-Aug-14,189
TNST117,29-Aug-14,153
TNST117,29-Sep-15,184
TNST117,29-Sep-18,311
TNST117,29-Oct-13,179
TNST117,29-Oct-18,134
TNST117,29-Nov-13,101
TNST117,29-Dec-15,226
TNST117,29-Dec-15,359
TNST117,30-Jan-12,156
TNST117,30-Jan-15,157
TNST117,30-Jan-16,163
TNST117,30-Jun-15,315
TNST117,30-Jun-16,138
TNST117,30-Jun-18,111
TNST117,30-Jul-12,129
TNST117,30-Jul-14,114
TNST117,30-Jul-14,120
TNST117,30-Aug-13,129
TNST117,30-Aug-16,188
TNST117,30-Aug-16,113
TNST117,30-Nov-16,113
TNST117,30-Nov-16,143
TNST117,30-Dec-14,149
TNST117,30-Dec-14,123
TNST117,30-Dec-15,113
TNST117,30-Dec-18,105
TNST117,30-Dec-18,157
TNST117,31-Jan-12,276
TNST117,31-Mar-18,104
TNST117,31-May-14,111
TNST117,31-Oct-12,213
TNST117,31-Dec-13,120
TNST117,31-Dec-15,163
TNST117,31-Dec-17,111
TNST117,31-Dec-17,149
TNST118,02-Jan-13,134
TNST118,03-Jan-17,101
TNST118,04-Jan-12,137
TNST118,04-Jan-17,309
TNST118,04-Jan-18,105
TNST118,05-Jan-14,113
TNST118,06-Jan-12,136
TNST118,06-Jan-17,104
TNST118,07-Jan-12,321
TNST118,08-Jan-18,104
TNST118,09-Jan-12,101
TNST118,10-Jan-15,103
TNST118,11-Jan-16,270
TNST118,12-Jan-13,113
TNST118,12-Jan-13,113
TNST118,12-Jan-16,113
TNST118,12-Jan-17,367
TNST118,01-Feb-13,104
TNST118,01-Feb-13,213
TNST118,02-Feb-16,225
TNST118,02-Feb-17,125
TNST118,02-Feb-19,167
TNST118,03-Feb-16,163
TNST118,04-Feb-17,103
TNST118,04-Feb-17,148
TNST118,07-Feb-13,189
TNST118,08-Feb-18,101
TNST118,09-Feb-15,101
TNST118,09-Feb-18,195
TNST118,11-Feb-15,113
TNST118,11-Feb-15,104
TNST118,12-Feb-13,179
TNST118,12-Feb-14,151
TNST118,01-Mar-13,104
TNST118,01-Mar-14,103
TNST118,01-Mar-19,200
TNST118,02-Mar-12,362
TNST118,02-Mar-18,207
TNST118,03-Mar-15,157
TNST118,03-Mar-15,113
TNST118,03-Mar-15,103
TNST118,03-Mar-19,220
TNST118,04-Mar-13,113
TNST118,04-Mar-14,135
TNST118,05-Mar-14,103
TNST118,05-Mar-15,111
TNST118,06-Mar-14,104
TNST118,06-Mar-17,101
TNST118,09-Mar-17,101
TNST118,11-Mar-17,167
TNST118,12-Mar-16,120
TNST118,12-Mar-17,134
TNST118,01-Apr-13,104
TNST118,01-Apr-13,104
TNST118,01-Apr-15,295
TNST118,02-Apr-12,123
TNST118,02-Apr-13,353
TNST118,02-Apr-14,101
TNST118,04-Apr-16,164
TNST118,06-Apr-13,104
TNST118,06-Apr-18,189
TNST118,07-Apr-12,150
TNST118,07-Apr-12,113
TNST118,07-Apr-12,317
TNST118,07-Apr-13,220
TNST118,08-Apr-17,134
TNST118,08-Apr-18,519
TNST118,10-Apr-16,120
TNST118,10-Apr-17,105
TNST118,11-Apr-15,153
TNST118,12-Apr-15,101
TNST118,01-May-16,101
TNST118,02-May-19,166
TNST118,02-May-19,166
TNST118,03-May-16,226
TNST118,04-May-18,447
TNST118,04-May-18,103
TNST118,07-May-14,188
TNST118,08-May-14,101
TNST118,08-May-16,148
TNST118,09-May-14,514
TNST118,11-May-13,335
TNST118,11-May-13,113
TNST118,11-May-15,101
TNST118,11-May-15,310
TNST118,01-Jun-13,206
TNST118,01-Jun-13,113
TNST118,01-Jun-15,174
TNST118,01-Jun-16,157
TNST118,02-Jun-14,113
TNST118,03-Jun-14,210
TNST118,04-Jun-13,101
TNST118,04-Jun-14,113
TNST118,04-Jun-14,113
TNST118,05-Jun-12,239
TNST118,06-Jun-12,113
TNST118,06-Jun-12,128
TNST118,06-Jun-14,115
TNST118,07-Jun-12,114
TNST118,07-Jun-14,101
TNST118,09-Jun-14,248
TNST118,12-Jun-12,270
TNST118,12-Jun-17,317
TNST118,01-Jul-12,156
TNST118,01-Jul-16,149
TNST118,01-Jul-16,274
TNST118,01-Jul-19,157
TNST118,02-Jul-14,103
TNST118,02-Jul-18,157
TNST118,04-Jul-12,101
TNST118,04-Jul-13,101
TNST118,04-Jul-13,101
TNST118,04-Jul-14,103
TNST118,04-Jul-14,103
TNST118,04-Jul-15,113
TNST118,04-Jul-18,185
TNST118,04-Jul-18,157
TNST118,05-Jul-15,153
TNST118,05-Jul-16,101
TNST118,09-Jul-15,157
TNST118,09-Jul-15,188
TNST118,10-Jul-14,530
TNST118,11-Jul-15,232
TNST118,12-Jul-12,144
TNST118,01-Aug-14,104
TNST118,02-Aug-13,105
TNST118,04-Aug-14,103
TNST118,04-Aug-18,981
TNST118,06-Aug-12,103
TNST118,06-Aug-13,401
TNST118,06-Aug-15,203
TNST118,06-Aug-15,203
TNST118,07-Aug-12,114
TNST118,07-Aug-17,101
TNST118,07-Aug-17,120
TNST118,08-Aug-12,104
TNST118,08-Aug-16,120
TNST118,08-Aug-17,134
TNST118,08-Aug-18,212
TNST118,09-Aug-15,101
TNST118,09-Aug-16,120
TNST118,10-Aug-14,119
TNST118,10-Aug-16,246
TNST118,10-Aug-16,130
TNST118,12-Aug-15,157
TNST118,12-Aug-15,105
TNST118,01-Sep-18,135
TNST118,02-Sep-14,185
TNST118,04-Sep-12,111
TNST118,04-Sep-14,251
TNST118,04-Sep-14,103
TNST118,05-Sep-12,101
TNST118,05-Sep-16,121
TNST118,07-Sep-15,113
TNST118,08-Sep-17,101
TNST118,08-Sep-18,167
TNST118,08-Sep-18,123
TNST118,10-Sep-14,153
TNST118,10-Sep-15,134
TNST118,10-Sep-18,432
TNST118,01-Oct-18,101
TNST118,02-Oct-14,118
TNST118,03-Oct-16,424
TNST118,05-Oct-13,372
TNST118,06-Oct-13,211
TNST118,07-Oct-13,108
TNST118,07-Oct-13,101
TNST118,07-Oct-15,148
TNST118,07-Oct-17,149
TNST118,07-Oct-17,149
TNST118,08-Oct-18,180
TNST118,09-Oct-13,111
TNST118,09-Oct-13,120
TNST118,10-Oct-14,120
TNST118,10-Oct-15,211
TNST118,10-Oct-16,101
TNST118,11-Oct-15,105
TNST118,11-Oct-16,113
TNST118,01-Nov-13,113
TNST118,02-Nov-14,295
TNST118,02-Nov-16,105
TNST118,02-Nov-17,220
TNST118,03-Nov-18,101
TNST118,04-Nov-16,121
TNST118,06-Nov-13,189
TNST118,06-Nov-15,225
TNST118,06-Nov-16,113
TNST118,06-Nov-17,163
TNST118,08-Nov-14,114
TNST118,08-Nov-17,121
TNST118,09-Nov-15,113
TNST118,10-Nov-14,104
TNST118,11-Nov-16,120
TNST118,12-Nov-18,139
TNST118,12-Nov-18,211
TNST118,01-Dec-18,180
TNST118,02-Dec-14,148
TNST118,02-Dec-16,134
TNST118,02-Dec-18,166
TNST118,06-Dec-14,171
TNST118,07-Dec-15,211
TNST118,07-Dec-16,108
TNST118,07-Dec-16,266
TNST118,07-Dec-16,113
TNST118,09-Dec-13,101
TNST118,09-Dec-14,335
TNST118,09-Dec-17,101
TNST118,10-Dec-12,113
TNST118,11-Dec-16,101
TNST118,12-Dec-13,101
TNST118,12-Dec-18,157
TNST118,13-Jan-18,134
TNST118,13-Jan-18,161
TNST118,13-Jan-19,113
TNST118,13-May-16,246
TNST118,13-May-17,132
TNST118,13-Jun-14,254
TNST118,13-Jun-18,157
