TRAINSET,Fdate,ObjectPartCode
TNST178,22-Oct-17,641
TNST178,23-Nov-19,567
TNST178,23-Dec-18,561
TNST178,26-Jul-19,920
TNST178,26-Oct-15,576
TNST178,27-Jul-19,1053
TNST178,27-Sep-19,549
TNST178,28-Jan-17,551
TNST178,28-Feb-17,598
TNST178,29-Jun-17,641
TNST179,01-Jan-17,641
TNST179,09-Jan-16,567
TNST179,04-Feb-19,626
TNST179,08-Feb-17,641
TNST179,01-Mar-17,596
TNST179,05-Mar-18,557
TNST179,08-Mar-18,588
TNST179,12-Mar-16,564
TNST179,12-Mar-16,588
TNST179,05-May-17,554
TNST179,07-May-17,626
TNST179,09-May-17,604
TNST179,06-Jun-19,585
TNST179,07-Jun-19,593
TNST179,09-Jun-18,577
TNST179,06-Jul-17,596
TNST179,10-Jul-16,589
TNST179,10-Jul-16,551
TNST179,10-Jul-16,552
TNST179,10-Jul-16,567
TNST179,10-Jul-16,565
TNST179,08-Aug-15,580
TNST179,08-Aug-15,548
TNST179,08-Aug-18,589
TNST179,11-Aug-18,554
TNST179,03-Sep-18,548
TNST179,08-Sep-16,844
TNST179,07-Oct-15,551
TNST179,07-Oct-18,596
TNST179,08-Oct-16,577
TNST179,12-Oct-18,585
TNST179,11-Nov-17,548
TNST179,12-Nov-18,585
TNST179,09-Dec-18,626
TNST179,14-Oct-15,554
TNST179,15-Jul-18,588
TNST179,16-Sep-19,564
TNST179,16-Nov-17,641
TNST179,16-Dec-19,596
TNST179,17-Dec-17,554
TNST179,18-May-18,553
TNST179,18-Jul-15,558
TNST179,18-Jul-15,425
TNST179,18-Dec-16,588
TNST179,19-Apr-17,920
TNST179,19-Apr-19,626
TNST179,19-Jul-18,585
TNST179,20-Jan-17,553
TNST179,20-Apr-19,565
TNST179,20-May-18,641
TNST179,20-Nov-17,559
TNST179,21-Sep-16,554
TNST179,22-Jul-18,563
TNST179,22-Dec-16,556
TNST179,25-Jan-18,588
TNST179,25-Jan-18,553
TNST179,25-Jan-18,588
TNST179,25-Jan-18,558
TNST179,25-May-17,553
TNST179,26-Jan-17,641
TNST179,26-May-17,554
TNST179,27-Feb-19,547
TNST179,27-Feb-19,844
TNST179,27-Apr-19,588
TNST179,27-Jun-18,563
TNST179,27-Jun-18,588
TNST179,28-Mar-17,554
TNST179,28-Jul-17,576
TNST179,29-May-19,556
TNST179,29-Aug-17,551
TNST180,10-Jan-18,588
TNST180,05-Feb-17,577
TNST180,05-Feb-17,551
TNST180,09-Feb-16,583
TNST180,03-Mar-18,547
TNST180,05-Mar-19,565
TNST180,05-Apr-17,577
TNST180,05-Apr-18,565
TNST180,08-Apr-16,563
TNST180,10-Apr-16,589
TNST180,12-Apr-16,588
TNST180,04-May-19,641
TNST180,05-Jun-19,1074
TNST180,08-Jun-15,553
TNST180,08-Jun-15,554
TNST180,04-Jul-17,565
TNST180,05-Jul-17,577
TNST180,09-Jul-16,583
TNST180,11-Jul-18,554
TNST180,03-Aug-17,583
TNST180,03-Aug-19,1080
TNST180,10-Aug-16,554
TNST180,06-Oct-19,566
TNST180,09-Oct-17,641
TNST180,09-Oct-19,554
TNST180,11-Oct-18,554
TNST180,12-Nov-15,556
TNST180,06-Dec-18,565
TNST180,09-Dec-15,554
TNST180,09-Dec-15,554
TNST180,10-Dec-15,561
TNST180,14-Feb-17,558
TNST180,14-Feb-17,553
TNST180,14-Jul-18,556
TNST180,14-Jul-18,556
TNST180,14-Dec-19,596
TNST180,15-Sep-17,577
TNST180,16-Mar-17,555
TNST180,16-Jun-18,577
TNST180,16-Oct-15,561
TNST180,17-Jul-15,554
TNST180,18-Jan-18,553
TNST180,18-Nov-16,547
TNST180,19-Feb-17,577
TNST180,21-Apr-17,589
TNST180,21-Oct-16,554
TNST180,21-Oct-17,554
TNST180,22-Apr-19,556
TNST180,22-Dec-17,588
TNST180,22-Dec-17,556
TNST180,23-Jul-18,552
TNST180,24-Oct-19,585
TNST180,25-Feb-19,550
TNST180,25-Jul-19,1071
TNST180,25-Jul-19,589
TNST180,27-Aug-16,557
TNST180,28-Feb-19,550
TNST180,28-Aug-17,596
TNST180,29-Apr-19,1101
TNST180,29-Jul-15,566
TNST180,29-Aug-15,563
TNST180,29-Aug-17,554
TNST180,29-Aug-17,585
TNST180,29-Aug-17,565
TNST180,29-Nov-18,550
TNST180,29-Nov-19,576
TNST180,30-May-17,585
TNST181,06-Jan-18,556
TNST181,11-Jan-17,641
TNST181,06-Feb-18,556
TNST181,08-Feb-17,556
TNST181,09-Feb-16,554
TNST181,10-Feb-18,556
TNST181,11-Feb-17,556
TNST181,11-Apr-17,583
TNST181,12-Apr-18,596
TNST181,05-May-17,563
TNST181,07-May-18,554
TNST181,12-May-18,551
TNST181,05-Jun-19,559
TNST181,05-Jun-19,588
TNST181,07-Jun-18,554
TNST181,08-Jun-15,549
TNST181,09-Jun-15,557
TNST181,04-Jul-18,565
TNST181,01-Aug-17,580
TNST181,01-Aug-17,554
TNST181,01-Aug-17,553
TNST181,03-Aug-19,558
TNST181,05-Aug-17,554
TNST181,06-Aug-19,1071
TNST181,02-Sep-17,577
TNST181,04-Dec-19,556
TNST181,09-Dec-15,565
TNST181,14-Feb-17,567
TNST181,14-Mar-18,626
TNST181,14-Nov-18,588
TNST181,16-Feb-17,553
TNST181,16-Jun-17,551
TNST181,16-Jul-19,1050
TNST181,16-Nov-16,565
TNST181,16-Nov-18,563
TNST181,16-Dec-17,556
TNST181,17-Jul-15,555
TNST181,17-Aug-17,585
TNST181,17-Oct-17,560
TNST181,18-Aug-17,554
TNST181,18-Nov-16,583
TNST181,18-Dec-18,547
TNST181,19-Jul-19,565
TNST181,19-Aug-15,583
TNST181,20-Oct-18,576
TNST181,21-Aug-16,583
TNST181,21-Aug-17,549
TNST181,22-Aug-17,845
TNST181,23-Nov-18,641
TNST181,24-Jul-19,558
TNST181,24-Sep-16,554
TNST181,25-Apr-17,549
TNST181,25-Oct-17,553
TNST181,25-Oct-17,553
TNST181,26-Sep-16,554
TNST181,26-Dec-19,845
TNST181,26-Dec-19,561
TNST181,26-Dec-19,560
TNST181,27-Jan-19,641
TNST181,27-Oct-15,563
TNST181,28-May-18,556
TNST181,28-Oct-17,641
TNST181,29-Jul-17,556
TNST181,29-Jul-17,576
TNST181,30-Apr-18,551
TNST181,30-Jul-15,563
TNST181,31-May-17,844
TNST182,03-Feb-18,589
TNST182,06-Feb-19,588
TNST182,08-Feb-18,641
TNST182,08-Mar-19,1053
TNST182,09-Mar-16,583
TNST182,09-Mar-17,550
TNST182,02-Jun-19,555
TNST182,11-Jun-16,551
TNST182,09-Jul-16,641
TNST182,10-Jul-19,553
TNST182,09-Aug-17,557
TNST182,06-Sep-17,556
TNST182,06-Oct-18,551
TNST182,09-Oct-15,554
TNST182,12-Oct-15,553
TNST182,09-Nov-18,551
TNST182,12-Nov-16,556
TNST182,08-Dec-19,559
TNST182,12-Dec-16,588
TNST182,13-Apr-19,636
TNST182,14-Jun-17,553
TNST182,15-Mar-19,593
TNST182,15-May-18,557
TNST182,15-Jun-17,554
TNST182,16-Jan-17,580
TNST182,16-Mar-18,593
TNST182,16-Nov-16,553
TNST182,17-Jul-15,556
TNST182,18-May-18,588
TNST182,18-Jul-15,425
TNST182,18-Jul-15,559
TNST182,18-Jul-15,560
TNST182,19-May-17,577
TNST182,19-Oct-15,589
TNST182,20-Feb-19,567
TNST182,21-Jan-18,577
TNST182,21-Feb-17,550
TNST182,21-Feb-17,554
TNST182,21-Feb-17,425
TNST182,21-Sep-16,596
TNST182,22-Feb-19,844
TNST182,23-Aug-17,556
TNST182,23-Sep-16,425
TNST182,23-Sep-16,487
TNST182,23-Sep-16,565
TNST182,23-Sep-16,588
TNST182,23-Sep-16,585
TNST182,23-Nov-18,563
TNST182,24-Sep-18,567
TNST182,25-Jun-17,558
TNST182,25-Jun-17,596
TNST182,26-Aug-17,551
TNST182,27-May-17,554
TNST182,27-Jun-17,553
TNST182,27-Jun-19,636
TNST182,28-Feb-19,563
TNST182,28-Aug-16,565
TNST182,29-Apr-19,641
TNST182,29-Jul-17,593
TNST182,29-Nov-17,556
TNST182,30-Jan-18,563
TNST182,31-Aug-16,551
TNST183,03-Jan-17,554
TNST183,06-Jan-19,549
TNST183,08-Jan-15,557
TNST183,10-Jan-16,567
TNST183,10-Jan-16,565
TNST183,09-Feb-19,589
TNST183,02-Mar-19,556
TNST183,05-Mar-18,626
TNST183,08-Mar-15,554
TNST183,11-Mar-19,626
TNST183,11-Mar-19,585
TNST183,08-Apr-19,844
TNST183,11-Apr-17,552
TNST183,11-Apr-19,554
TNST183,12-Apr-16,765
TNST183,09-May-18,558
TNST183,09-May-18,565
TNST183,09-May-18,588
TNST183,01-Aug-18,604
TNST183,02-Aug-18,583
TNST183,07-Aug-17,585
TNST183,04-Oct-19,920
TNST183,08-Oct-17,551
TNST183,12-Oct-16,588
TNST183,12-Dec-16,577
TNST183,13-Sep-18,641
TNST183,14-Feb-17,588
TNST183,15-Feb-17,553
TNST183,15-Mar-19,588
TNST183,15-Dec-17,548
TNST183,16-Jan-18,583
TNST183,16-Feb-17,641
TNST183,17-Apr-18,567
TNST183,17-May-18,553
TNST183,17-Aug-15,554
TNST183,17-Sep-17,641
TNST183,18-Mar-19,588
TNST183,18-Jul-15,557
TNST183,19-Apr-18,604
TNST183,19-May-18,553
TNST183,19-Jul-15,561
TNST183,20-Jul-15,554
TNST183,20-Oct-15,577
TNST183,21-Apr-17,577
TNST183,21-Apr-18,556
TNST183,21-Jul-17,554
TNST183,21-Jul-19,585
TNST183,21-Dec-19,566
TNST183,22-Jan-19,563
TNST183,22-Apr-19,626
TNST183,22-Sep-18,585
TNST183,23-Jul-17,567
TNST183,24-Jul-19,585
TNST183,24-Jul-19,558
TNST183,24-Aug-18,556
TNST183,24-Oct-18,563
TNST183,25-May-17,577
TNST183,26-Feb-18,556
TNST183,26-Feb-18,565
TNST183,26-Apr-17,577
TNST183,26-Aug-19,1050
TNST183,26-Dec-16,837
TNST183,27-Jan-19,548
TNST183,27-Jan-19,548
TNST183,27-Aug-19,598
TNST183,27-Sep-18,563
TNST183,29-Jul-17,831
TNST183,30-Mar-19,585
TNST183,30-Jun-19,695
TNST183,30-Sep-16,564
TNST183,31-May-19,585
TNST183,31-Jul-17,626
TNST184,11-Jan-18,641
TNST184,12-Jan-18,554
TNST184,02-Feb-19,588
TNST184,08-Feb-15,556
TNST184,11-Feb-17,765
TNST184,10-Mar-16,553
TNST184,10-Mar-16,565
TNST184,10-Mar-16,563
TNST184,11-Mar-15,563
TNST184,11-Apr-16,567
TNST184,11-Apr-16,564
TNST184,08-May-18,641
TNST184,07-Jun-18,551
TNST184,09-Jun-19,636
TNST184,09-Jun-19,641
TNST184,10-Jun-17,425
TNST184,10-Jul-19,1050
TNST184,12-Jul-19,1050
TNST184,10-Aug-19,577
TNST184,08-Sep-18,552
TNST184,08-Sep-18,565
TNST184,09-Oct-19,641
TNST184,02-Dec-18,556
TNST184,13-Oct-15,641
TNST184,15-Aug-16,549
TNST184,16-Feb-18,554
TNST184,16-Feb-18,585
TNST184,16-Sep-17,641
TNST184,16-Oct-18,577
TNST184,18-Jul-15,560
TNST184,18-Sep-18,556
TNST184,19-Jun-17,554
TNST184,19-Aug-15,554
TNST184,19-Aug-17,565
TNST184,19-Aug-17,558
TNST184,19-Sep-19,556
TNST184,20-Feb-18,577
TNST184,20-Aug-17,550
TNST184,21-Aug-17,556
TNST184,22-Jun-17,583
TNST184,22-Jul-17,554
TNST184,22-Oct-16,563
TNST184,25-Feb-19,563
TNST184,25-May-17,641
TNST184,25-Aug-16,593
TNST184,26-Jun-17,548
TNST184,27-Apr-17,593
TNST184,28-Jun-18,585
TNST184,28-Sep-15,626
TNST184,28-Dec-17,553
TNST184,30-May-19,1074
TNST184,30-Jul-15,567
TNST184,30-Oct-18,565
TNST184,30-Dec-17,556
TNST184,31-Jul-15,556
TNST184,31-Jul-15,554
TNST185,06-Feb-19,557
TNST185,07-Feb-17,556
TNST185,08-Feb-17,553
TNST185,01-Apr-18,556
TNST185,03-Apr-19,555
TNST185,06-Apr-18,588
TNST185,08-Apr-18,585
TNST185,09-Apr-16,565
TNST185,03-May-19,555
TNST185,06-May-17,895
TNST185,06-May-17,563
TNST185,06-May-18,790
TNST185,09-May-17,598
TNST185,10-May-18,598
TNST185,07-Jun-19,549
TNST185,09-Jun-19,565
TNST185,12-Jun-16,596
TNST185,12-Jun-16,565
TNST185,12-Jun-16,554
TNST185,09-Jul-18,554
TNST185,09-Jul-18,585
TNST185,12-Jul-16,553
TNST185,02-Aug-17,553
TNST185,06-Aug-18,844
TNST185,06-Aug-18,585
TNST185,08-Aug-15,425
TNST185,08-Aug-15,487
TNST185,09-Aug-19,554
TNST185,10-Aug-17,845
TNST185,02-Oct-17,583
TNST185,04-Oct-19,641
TNST185,10-Nov-18,577
TNST185,04-Dec-19,1048
TNST185,13-May-18,556
TNST185,13-Jun-18,565
TNST185,14-Aug-15,560
TNST185,14-Aug-16,844
TNST185,14-Aug-19,641
TNST185,15-Mar-17,553
TNST185,16-Aug-19,551
TNST185,17-Jan-17,588
TNST185,17-May-18,588
TNST185,18-May-19,585
TNST185,18-Jul-15,553
TNST185,19-May-17,583
TNST185,19-May-19,585
TNST185,19-Dec-16,589
TNST185,20-Mar-17,626
TNST185,21-Feb-17,588
TNST185,21-Feb-17,557
TNST185,22-Oct-18,554
TNST185,24-May-19,577
TNST185,24-Nov-19,641
TNST185,25-Aug-15,554
TNST185,25-Nov-18,583
TNST185,26-Aug-18,641
TNST185,27-Jul-19,1050
TNST185,27-Sep-16,554
TNST185,27-Sep-18,558
TNST185,27-Sep-18,553
TNST185,29-May-19,588
TNST185,29-Jul-16,589
TNST185,29-Sep-16,565
TNST185,29-Sep-16,588
TNST185,29-Sep-16,553
TNST185,30-Jul-15,487
TNST185,30-Aug-16,588
TNST186,05-Feb-18,626
TNST186,09-Feb-16,554
TNST186,06-Mar-18,561
TNST186,08-Mar-17,554
TNST186,11-Mar-15,563
TNST186,02-Apr-19,577
TNST186,07-Apr-19,551
TNST186,08-Apr-16,583
TNST186,04-Jun-18,626
TNST186,05-Jun-17,554
TNST186,09-Jun-18,585
TNST186,11-Jun-16,554
TNST186,11-Jul-19,920
TNST186,12-Jul-18,893
TNST186,06-Aug-17,551
TNST186,06-Aug-17,915
TNST186,08-Aug-18,565
TNST186,11-Aug-19,577
TNST186,10-Sep-16,583
TNST186,06-Nov-19,641
TNST186,11-Nov-18,581
TNST186,12-Nov-17,556
TNST186,08-Dec-17,556
TNST186,13-Mar-19,577
TNST186,13-Apr-19,577
TNST186,13-May-16,588
TNST186,13-Oct-16,557
TNST186,14-Aug-16,564
TNST186,14-Aug-16,425
TNST186,14-Sep-15,552
TNST186,14-Dec-17,588
TNST186,15-Apr-18,585
TNST186,15-Aug-17,576
TNST186,15-Aug-17,554
TNST186,15-Oct-16,588
TNST186,15-Oct-16,564
TNST186,15-Nov-15,554
TNST186,16-Jan-18,553
TNST186,17-Apr-18,553
TNST186,17-Sep-17,577
TNST186,18-Apr-19,577
TNST186,18-Jul-19,604
TNST186,19-Sep-17,554
TNST186,19-Oct-16,583
TNST186,20-Dec-16,596
TNST186,20-Dec-16,596
TNST186,21-May-18,837
TNST186,21-Jun-19,583
TNST186,21-Jul-15,558
TNST186,21-Jul-15,556
TNST186,22-Nov-18,585
TNST186,22-Dec-16,551
TNST186,23-Jul-15,551
TNST186,24-Apr-19,915
TNST186,24-Apr-19,558
TNST186,24-Apr-19,1080
TNST186,24-Oct-15,588
TNST186,25-May-18,556
TNST186,25-Jun-19,585
TNST186,27-Mar-17,560
TNST186,27-Mar-18,588
TNST186,27-May-17,553
TNST186,27-Oct-16,425
TNST186,28-Feb-19,557
TNST186,28-Feb-19,626
TNST186,28-Aug-19,557
TNST186,29-Oct-15,556
TNST186,30-Apr-18,596
TNST186,30-Oct-19,555
TNST186,30-Dec-16,554
TNST186,31-Jul-19,604
TNST187,04-Jan-17,556
TNST187,04-Jan-17,557
TNST187,05-Jan-17,626
TNST187,05-Jan-17,553
TNST187,05-Jan-17,588
TNST187,05-Jan-17,558
TNST187,08-Jan-15,425
TNST187,08-Jan-15,425
TNST187,05-Feb-18,553
TNST187,08-Feb-19,844
TNST187,10-Feb-17,549
TNST187,03-Mar-19,551
TNST187,05-Mar-18,553
