TRAINSET,Fdate,ObjectPartCode
TNST114,01-Jan-14,321
TNST114,01-Jan-17,103
TNST114,01-Jan-19,123
TNST114,02-Jan-18,166
TNST114,02-Jan-19,126
TNST114,04-Jan-18,114
TNST114,05-Jan-14,101
TNST114,06-Jan-17,123
TNST114,07-Jan-18,166
TNST114,08-Jan-17,113
TNST114,09-Jan-17,125
TNST114,11-Jan-16,148
TNST114,12-Jan-13,101
TNST114,05-Feb-18,123
TNST114,09-Feb-19,921
TNST114,10-Feb-18,129
TNST114,11-Feb-16,123
TNST114,12-Feb-14,203
TNST114,02-Mar-16,113
TNST114,04-Mar-15,103
TNST114,06-Mar-18,101
TNST114,07-Mar-17,132
TNST114,08-Mar-16,130
TNST114,08-Mar-17,317
TNST114,09-Mar-14,129
TNST114,09-Mar-14,113
TNST114,09-Mar-18,293
TNST114,01-Apr-14,270
TNST114,03-Apr-15,104
TNST114,04-Apr-16,101
TNST114,04-Apr-19,270
TNST114,06-Apr-18,209
TNST114,08-Apr-16,210
TNST114,08-Apr-18,166
TNST114,11-Apr-14,103
TNST114,11-Apr-15,113
TNST114,12-Apr-19,126
TNST114,02-May-14,104
TNST114,02-May-15,113
TNST114,04-May-14,143
TNST114,04-May-18,113
TNST114,04-May-18,143
TNST114,05-May-16,270
TNST114,05-May-19,126
TNST114,05-May-19,143
TNST114,07-May-19,1036
TNST114,09-May-15,123
TNST114,10-May-16,153
TNST114,10-May-19,101
TNST114,01-Jun-14,114
TNST114,02-Jun-19,103
TNST114,03-Jun-17,221
TNST114,04-Jun-17,143
TNST114,04-Jun-17,125
TNST114,06-Jun-17,123
TNST114,07-Jun-16,101
TNST114,07-Jun-18,101
TNST114,09-Jun-14,133
TNST114,09-Jun-18,125
TNST114,11-Jun-16,194
TNST114,12-Jun-14,103
TNST114,01-Jul-19,115
TNST114,05-Jul-14,101
TNST114,05-Jul-15,123
TNST114,06-Jul-16,104
TNST114,06-Jul-17,101
TNST114,06-Jul-18,113
TNST114,07-Jul-16,446
TNST114,08-Jul-14,123
TNST114,11-Jul-16,165
TNST114,12-Jul-15,113
TNST114,12-Jul-17,125
TNST114,02-Aug-17,123
TNST114,05-Aug-18,101
TNST114,09-Aug-15,113
TNST114,10-Aug-16,123
TNST114,01-Sep-15,104
TNST114,01-Sep-17,149
TNST114,04-Sep-18,108
TNST114,05-Sep-16,101
TNST114,05-Sep-16,101
TNST114,08-Sep-16,125
TNST114,09-Sep-16,402
TNST114,09-Sep-19,103
TNST114,10-Sep-18,101
TNST114,12-Sep-17,125
TNST114,01-Oct-15,101
TNST114,04-Oct-14,359
TNST114,07-Oct-14,166
TNST114,08-Oct-16,101
TNST114,09-Oct-19,200
TNST114,12-Oct-14,301
TNST114,06-Nov-19,270
TNST114,09-Nov-14,157
TNST114,10-Nov-19,113
TNST114,12-Nov-14,129
TNST114,01-Dec-16,201
TNST114,02-Dec-14,114
TNST114,02-Dec-14,352
TNST114,04-Dec-15,353
TNST114,05-Dec-17,143
TNST114,08-Dec-15,113
TNST114,08-Dec-15,113
TNST114,10-Dec-19,148
TNST114,12-Dec-14,123
TNST114,13-Jan-17,113
TNST114,13-Jan-18,206
TNST114,13-Feb-16,113
TNST114,13-Feb-18,114
TNST114,13-Apr-16,103
TNST114,13-Apr-16,103
TNST114,13-Apr-19,155
TNST114,13-May-15,126
TNST114,13-Jul-16,166
TNST114,13-Aug-15,149
TNST114,13-Aug-17,188
TNST114,13-Oct-19,126
TNST114,13-Dec-15,101
TNST114,14-Jan-15,113
TNST114,14-Jan-16,113
TNST114,14-Jan-16,123
TNST114,14-Mar-14,113
TNST114,14-Jun-15,211
TNST114,14-Jul-18,123
TNST114,14-Aug-15,153
TNST114,14-Aug-17,101
TNST114,14-Sep-18,200
TNST114,15-Jan-16,129
TNST114,15-Apr-15,260
TNST114,15-Apr-15,101
TNST114,15-Apr-18,148
TNST114,15-Jun-18,138
TNST114,15-Jun-19,157
TNST114,15-Aug-15,164
TNST114,15-Aug-17,113
TNST114,15-Dec-14,143
TNST114,15-Dec-18,101
TNST114,16-Feb-14,104
TNST114,16-Mar-18,148
TNST114,16-Mar-19,101
TNST114,16-Jun-16,157
TNST114,16-Aug-15,188
TNST114,17-Mar-16,123
TNST114,17-Apr-18,270
TNST114,17-Apr-18,101
TNST114,17-Jun-15,123
TNST114,17-Jul-18,125
TNST114,17-Sep-19,102
TNST114,17-Oct-17,113
TNST114,17-Dec-18,200
TNST114,18-Feb-14,113
TNST114,18-May-16,101
TNST114,18-Jun-14,101
TNST114,18-Jun-14,101
TNST114,18-Jun-15,123
TNST114,18-Jun-16,123
TNST114,18-Jul-18,113
TNST114,18-Jul-18,189
TNST114,18-Oct-19,113
TNST114,18-Dec-14,103
TNST114,18-Dec-18,101
TNST114,19-Jan-14,153
TNST114,19-Mar-19,225
TNST114,19-Apr-14,104
TNST114,19-Apr-14,324
TNST114,19-Aug-19,359
TNST114,19-Sep-19,123
TNST114,19-Sep-19,256
TNST114,19-Oct-17,123
TNST114,19-Oct-17,113
TNST114,19-Nov-19,101
TNST114,20-Jan-15,113
TNST114,20-Mar-14,101
TNST114,20-May-14,123
TNST114,20-Jul-19,1036
TNST114,20-Sep-16,101
TNST114,20-Nov-18,113
TNST114,20-Dec-13,104
TNST114,20-Dec-13,270
TNST114,20-Dec-14,104
TNST114,20-Dec-19,101
TNST114,21-Jan-14,114
TNST114,21-Jan-15,213
TNST114,21-Jan-16,113
TNST114,21-Feb-18,231
TNST114,21-Mar-17,113
TNST114,21-Jul-17,123
TNST114,21-Jul-17,123
TNST114,21-Jul-19,1036
TNST114,21-Aug-16,123
TNST114,21-Aug-17,129
TNST114,21-Aug-17,103
TNST114,21-Aug-17,397
TNST114,21-Sep-19,113
TNST114,21-Oct-18,101
TNST114,21-Nov-15,123
TNST114,21-Dec-15,113
TNST114,22-Apr-14,101
TNST114,22-May-15,123
TNST114,22-Jun-16,310
TNST114,22-Jul-17,101
TNST114,22-Jul-18,126
TNST114,22-Jul-19,131
TNST114,22-Nov-13,111
TNST114,22-Dec-18,367
TNST114,22-Dec-18,203
TNST114,23-Jan-15,111
TNST114,23-Apr-18,125
TNST114,23-Jul-17,101
TNST114,23-Sep-14,101
TNST114,23-Oct-16,104
TNST114,24-Aug-17,125
TNST114,24-Sep-16,101
TNST114,24-Sep-16,104
TNST114,24-Nov-13,114
TNST114,24-Nov-18,180
TNST114,24-Dec-16,113
TNST114,25-May-15,101
TNST114,25-Jun-17,123
TNST114,25-Jul-18,113
TNST114,25-Aug-14,114
TNST114,25-Aug-18,119
TNST114,25-Sep-16,123
TNST114,25-Sep-16,101
TNST114,25-Sep-19,148
TNST114,25-Oct-15,157
TNST114,25-Nov-18,123
TNST114,25-Dec-18,123
TNST114,26-Mar-16,101
TNST114,26-Apr-15,101
TNST114,26-May-14,123
TNST114,26-Jun-14,270
TNST114,26-Jun-16,123
TNST114,26-Jul-19,359
TNST114,26-Sep-16,101
TNST114,26-Sep-17,125
TNST114,26-Sep-17,113
TNST114,26-Sep-18,125
TNST114,26-Sep-19,101
TNST114,26-Nov-16,113
TNST114,27-Aug-18,225
TNST114,27-Nov-16,166
TNST114,27-Dec-15,103
TNST114,28-Feb-18,143
TNST114,28-Jun-18,123
TNST114,28-Aug-19,134
TNST114,28-Sep-18,101
TNST114,28-Oct-17,123
TNST114,28-Nov-16,123
TNST114,29-Jan-14,114
TNST114,29-Jan-16,101
TNST114,29-Apr-17,125
TNST114,29-May-16,398
TNST114,29-Jul-18,123
TNST114,29-Aug-18,293
TNST114,29-Aug-19,203
TNST114,29-Oct-18,113
TNST114,29-Oct-19,256
TNST114,30-Jan-15,123
TNST114,30-Apr-17,231
TNST114,30-Apr-17,231
TNST114,30-Aug-14,257
TNST114,30-Aug-18,103
TNST114,30-Sep-14,166
TNST114,30-Sep-18,114
TNST114,30-Sep-18,125
TNST114,30-Nov-17,113
TNST114,31-Oct-18,113
TNST117,12-Jan-19,101
TNST117,08-Feb-19,101
TNST117,09-Feb-19,153
TNST117,10-Mar-19,113
TNST117,08-Apr-19,143
TNST117,07-May-19,102
TNST117,07-Jun-19,134
TNST117,07-Jun-19,200
TNST117,07-Jun-19,203
TNST117,07-Jul-19,871
TNST117,07-Sep-19,133
TNST117,09-Sep-19,113
TNST117,11-Sep-19,101
TNST117,11-Oct-19,143
TNST117,12-Oct-19,101
TNST117,11-Nov-19,143
TNST117,09-Dec-19,101
TNST117,11-Dec-19,203
TNST117,13-Jul-19,101
TNST117,13-Jul-19,101
TNST117,13-Jul-19,111
TNST117,15-Jul-19,165
TNST117,15-Jul-19,104
TNST117,15-Sep-19,101
TNST117,15-Dec-19,101
TNST117,16-Aug-19,123
TNST117,16-Sep-19,101
TNST117,17-Jul-19,125
TNST117,17-Oct-19,256
TNST117,17-Oct-19,102
TNST117,19-Jul-19,1045
TNST117,19-Jul-19,101
TNST117,19-Jul-19,157
TNST117,23-Jul-19,104
TNST117,26-Sep-19,101
TNST117,26-Oct-19,153
TNST117,27-Jul-19,189
TNST117,27-Sep-19,123
TNST117,27-Oct-19,153
TNST117,28-Jul-19,114
TNST117,28-Jul-19,104
TNST117,29-Jul-19,1036
TNST117,31-Dec-19,200
TNST118,08-Jan-19,113
TNST118,06-Feb-19,126
TNST118,06-Feb-19,143
TNST118,06-Feb-19,102
TNST118,06-Feb-19,126
TNST118,06-Feb-19,143
TNST118,08-Mar-19,181
TNST118,05-Jun-19,203
TNST118,08-Jul-19,101
TNST118,08-Jul-19,153
TNST118,06-Aug-19,101
TNST118,06-Sep-19,126
TNST118,08-Sep-19,101
TNST118,08-Oct-19,301
TNST118,08-Oct-19,211
TNST118,08-Oct-19,301
TNST118,06-Nov-19,101
TNST118,11-Nov-19,256
TNST118,12-Nov-19,200
TNST118,12-Nov-19,200
TNST118,08-Dec-19,111
TNST118,14-Jul-19,203
TNST118,15-Jun-19,101
TNST118,15-Jun-19,103
TNST118,16-Apr-19,101
TNST118,18-Dec-19,101
TNST118,20-Aug-19,123
TNST118,20-Sep-19,1033
TNST118,21-Aug-19,123
TNST118,21-Dec-19,1045
TNST118,22-May-19,165
TNST118,24-Aug-19,158
TNST118,24-Sep-19,871
TNST118,25-Jul-19,113
TNST118,25-Sep-19,101
TNST118,25-Oct-19,111
TNST118,26-Apr-19,119
TNST118,26-Apr-19,111
TNST118,26-Jul-19,203
TNST118,26-Oct-19,111
TNST118,26-Oct-19,111
TNST118,27-Apr-19,359
TNST118,27-Aug-19,200
TNST118,29-Dec-19,103
TNST118,30-Nov-19,206
TNST118,30-Nov-19,206
TNST130,04-Feb-19,101
TNST130,12-Mar-19,256
TNST130,05-Apr-19,129
TNST130,12-Apr-19,200
TNST130,10-Jun-19,312
TNST130,08-Aug-19,153
TNST130,06-Oct-19,148
TNST130,04-Nov-19,326
TNST130,05-Nov-19,1045
TNST130,06-Nov-19,104
TNST130,13-Jun-19,1045
TNST130,14-Apr-19,123
TNST130,14-Sep-19,165
TNST130,14-Nov-19,101
TNST130,16-Apr-19,101
TNST130,16-Aug-19,229
TNST130,17-Apr-19,166
TNST130,17-Apr-19,220
TNST130,18-May-19,1045
TNST130,19-Sep-19,123
TNST130,19-Dec-19,326
TNST130,19-Dec-19,105
TNST130,20-Apr-19,123
TNST130,23-Apr-19,165
TNST130,23-Apr-19,1036
TNST130,23-Aug-19,188
TNST130,24-Apr-19,143
TNST130,24-Jul-19,165
TNST130,25-Jun-19,101
TNST130,25-Jul-19,113
TNST130,26-Apr-19,101
TNST130,27-Sep-19,126
TNST130,27-Nov-19,115
TNST130,29-Apr-19,123
TNST130,30-May-19,165
TNST130,30-Aug-19,101
TNST133,10-Jan-19,133
TNST133,08-Feb-19,101
TNST133,07-Mar-19,261
TNST133,07-Mar-19,101
TNST133,07-Mar-19,209
TNST133,08-Mar-19,126
TNST133,09-Apr-19,166
TNST133,12-Apr-19,153
TNST133,02-May-19,927
TNST133,07-May-19,143
TNST133,08-Jun-19,126
TNST133,12-Jun-19,164
TNST133,12-Jul-19,143
TNST133,10-Sep-19,101
TNST133,07-Oct-19,111
TNST133,08-Oct-19,103
TNST133,09-Oct-19,143
TNST133,08-Nov-19,101
TNST133,07-Dec-19,130
TNST133,13-Nov-19,143
TNST133,14-Jul-19,101
TNST133,14-Jul-19,209
TNST133,14-Sep-19,126
TNST133,15-Jun-19,103
TNST133,16-Jun-19,102
TNST133,16-Jun-19,194
TNST133,16-Jun-19,203
TNST133,16-Jun-19,201
TNST133,16-Jun-19,188
TNST133,16-Jun-19,166
TNST133,17-Sep-19,142
TNST133,17-Oct-19,101
TNST133,20-Oct-19,102
TNST133,21-Jul-19,225
TNST133,23-Sep-19,201
TNST133,24-Sep-19,326
TNST133,24-Sep-19,101
TNST133,29-Jul-19,769
TNST133,29-Sep-19,148
TNST133,29-Sep-19,317
TNST133,29-Dec-19,101
TNST133,30-Jun-19,101
TNST133,30-Jul-19,101
TNST133,31-Jul-19,256
TNST133,31-Jul-19,102
TNST135,06-Jan-19,101
TNST135,04-Feb-19,143
TNST135,10-Feb-19,101
TNST135,05-Mar-19,180
TNST135,09-Mar-19,189
TNST135,10-Mar-19,103
TNST135,10-Apr-19,102
TNST135,04-May-19,340
TNST135,07-May-19,123
TNST135,07-May-19,123
TNST135,08-Jun-19,104
TNST135,09-Jun-19,1045
TNST135,04-Jul-19,148
TNST135,05-Jul-19,101
TNST135,08-Jul-19,101
TNST135,12-Jul-19,113
TNST135,04-Aug-19,200
TNST135,06-Sep-19,101
TNST135,06-Oct-19,1045
TNST135,11-Oct-19,134
TNST135,04-Nov-19,270
TNST135,05-Nov-19,148
TNST135,09-Nov-19,114
TNST135,05-Dec-19,103
TNST135,09-Dec-19,317
TNST135,13-Sep-19,103
TNST135,13-Sep-19,103
TNST135,14-Mar-19,101
TNST135,14-Jul-19,225
TNST135,14-Aug-19,203
TNST135,15-May-19,274
TNST135,15-Jun-19,114
TNST135,15-Jul-19,104
TNST135,15-Jul-19,103
TNST135,15-Oct-19,132
TNST135,17-Jun-19,165
TNST135,18-Jun-19,103
TNST135,18-Dec-19,189
TNST135,19-Mar-19,101
TNST135,20-Mar-19,203
TNST135,20-Mar-19,103
TNST135,20-Apr-19,101
TNST135,21-Aug-19,130
TNST135,22-Aug-19,359
TNST135,23-Jun-19,101
TNST135,24-Apr-19,180
TNST135,25-Apr-19,101
TNST135,26-Mar-19,104
TNST135,26-Aug-19,123
TNST135,27-May-19,130
TNST135,27-Jul-19,295
TNST135,28-Apr-19,135
TNST135,29-Mar-19,359
TNST135,29-Sep-19,143
TNST135,30-Mar-19,188
TNST135,30-Mar-19,1076
TNST135,30-Apr-19,203
TNST135,30-Oct-19,101
TNST135,31-Mar-19,101
TNST135,31-Jul-19,123
TNST136,02-Jan-19,103
TNST136,03-Jan-19,113
TNST136,10-Jan-19,113
TNST136,08-Feb-19,113
TNST136,11-Feb-19,113
TNST136,10-Mar-19,203
TNST136,11-Apr-19,113
TNST136,09-May-19,113
TNST136,12-May-19,113
TNST136,02-Jun-19,1058
TNST136,03-Jun-19,113
TNST136,03-Jun-19,103
TNST136,01-Aug-19,115
TNST136,11-Sep-19,114
TNST136,10-Oct-19,113
TNST136,04-Dec-19,105
TNST136,09-Dec-19,113
TNST136,12-Dec-19,101
TNST136,16-Sep-19,103
TNST136,16-Oct-19,113
TNST136,17-Jan-19,143
TNST136,18-Oct-19,113
TNST136,18-Oct-19,113
TNST136,20-Jul-19,134
TNST136,26-Oct-19,126
TNST136,29-Mar-19,293
TNST136,29-Apr-19,148
TNST136,29-Jun-19,101
TNST136,29-Aug-19,101
TNST137,03-Jan-18,1036
TNST137,06-Jan-19,101
TNST137,09-Jan-19,101
TNST137,05-Mar-19,189
TNST137,10-Mar-19,101
TNST137,11-Mar-19,225
TNST137,06-May-19,101
TNST137,07-May-19,101
TNST137,08-May-19,181
TNST137,08-May-19,181
TNST137,08-May-19,103
TNST137,02-Jun-19,101
TNST137,04-Jun-19,113
TNST137,09-Jun-19,126
TNST137,05-Jul-19,103
TNST137,07-Jul-19,114
TNST137,08-Jul-19,134
TNST137,10-Jul-19,101
TNST137,06-Aug-19,101
TNST137,12-Aug-19,174
TNST137,08-Sep-19,1045
TNST137,09-Sep-19,101
TNST137,06-Oct-19,103
TNST137,10-Oct-19,103
TNST137,05-Nov-19,101
TNST137,06-Nov-19,310
TNST137,10-Nov-19,103
TNST137,04-Dec-19,103
TNST137,09-Dec-19,203
TNST137,13-Mar-19,101
TNST137,13-May-19,101
TNST137,13-May-19,111
TNST137,13-May-19,101
TNST137,13-Jun-19,123
TNST137,13-Jul-19,101
TNST137,13-Oct-19,212
TNST137,14-Mar-19,104
TNST137,14-May-19,101
TNST137,14-Jun-19,101
TNST137,14-Jul-19,101
TNST137,15-Feb-19,220
TNST137,15-Feb-19,143
TNST137,15-Feb-19,446
TNST137,15-Jun-19,101
TNST137,15-Jul-19,295
TNST137,15-Dec-19,113
TNST137,16-Jul-19,113
TNST137,16-Sep-19,101
TNST137,16-Oct-19,101
TNST137,17-Feb-19,101
TNST137,17-May-19,113
TNST137,17-May-19,101
TNST137,17-Sep-19,189
TNST137,18-Aug-19,264
TNST137,18-Sep-19,148
TNST137,18-Dec-19,114
TNST137,18-Dec-19,769
TNST137,19-Jul-19,491
TNST137,19-Oct-19,113
TNST137,20-Apr-19,203
TNST137,21-Feb-19,113
TNST137,21-Feb-19,166
TNST137,21-Mar-19,231
TNST137,21-Apr-19,270
TNST137,21-Sep-19,113
TNST137,22-Apr-19,126
TNST137,22-Aug-19,1051
TNST137,22-Aug-19,125
TNST137,22-Dec-19,103
TNST137,22-Dec-19,225
TNST137,23-Apr-19,149
TNST137,23-May-19,101
TNST137,23-Jun-19,101
TNST137,24-Apr-19,231
TNST137,24-Apr-19,211
TNST137,24-Aug-19,103
TNST137,25-Apr-19,132
TNST137,25-May-19,101
TNST137,26-Apr-19,101
TNST137,26-Apr-19,134
TNST137,26-May-19,101
TNST137,26-Jul-19,101
TNST137,27-Mar-19,123
TNST137,27-May-19,101
TNST137,27-Jun-19,113
TNST137,27-Aug-19,103
TNST137,27-Aug-19,123
TNST137,27-Dec-19,123
TNST137,28-May-19,1036
TNST137,28-Jun-19,111
TNST137,29-Mar-19,101
TNST137,29-Aug-19,148
TNST137,29-Aug-19,1061
TNST137,29-Oct-19,101
TNST137,30-Jul-19,1045
TNST137,31-Jul-19,1043
TNST138,05-Jan-19,201
TNST138,05-Jan-19,119
TNST138,10-Jan-19,113
TNST138,05-Mar-19,359
TNST138,05-Apr-19,101
TNST138,09-Apr-19,148
TNST138,12-Apr-18,101
TNST138,06-May-19,214
TNST138,08-May-19,103
TNST138,05-Jun-19,126
TNST138,10-Jun-19,113
TNST138,09-Aug-19,113
TNST138,10-Sep-19,103
TNST138,09-Oct-19,111
TNST138,09-Oct-19,111
TNST138,10-Oct-19,101
TNST138,02-Nov-19,101
TNST138,02-Nov-19,166
TNST138,06-Nov-19,188
TNST138,12-Dec-19,189
TNST138,13-Apr-19,101
TNST138,13-Jul-19,113
TNST138,15-Apr-19,340
TNST138,16-Jan-19,446
TNST138,16-Apr-19,149
TNST138,17-Jan-19,111
TNST138,17-Jun-19,188
TNST138,18-Feb-19,113
TNST138,18-Feb-19,153
TNST138,18-Feb-19,113
TNST138,19-Jan-19,1036
TNST138,20-Jan-19,111
TNST138,20-Jan-19,166
TNST138,20-Jan-19,204
TNST138,20-Mar-19,101
TNST138,20-Jul-19,102
TNST138,20-Aug-19,103
TNST138,21-Jul-19,111
TNST138,22-Jan-19,113
TNST138,22-Jan-19,101
TNST138,22-Mar-19,101
TNST138,23-Sep-19,113
TNST138,24-Dec-18,113
TNST138,24-Dec-18,123
TNST138,24-Dec-18,123
TNST138,24-Dec-18,1036
TNST138,25-May-19,126
TNST138,25-Oct-19,189
TNST138,25-Dec-18,200
TNST138,26-Mar-19,101
TNST138,26-Dec-19,103
TNST138,27-Apr-19,143
TNST138,27-Aug-19,113
TNST138,27-Oct-19,101
TNST138,28-Dec-18,143
TNST138,29-Aug-19,1061
TNST138,29-Oct-19,376
TNST138,29-Nov-19,921
TNST138,30-Mar-19,126
TNST138,30-Aug-19,1061
TNST138,31-May-19,123
TNST138,31-Jul-19,111
TNST139,01-Jan-15,113
TNST139,04-Jan-16,148
TNST139,04-Jan-17,123
TNST139,07-Jan-14,113
TNST139,10-Jan-16,101
TNST139,10-Jan-19,200
TNST139,11-Jan-14,113
TNST139,12-Jan-19,270
TNST139,01-Feb-16,113
TNST139,01-Feb-16,270
TNST139,01-Feb-19,101
TNST139,05-Feb-17,101
TNST139,06-Feb-14,113
TNST139,06-Feb-17,125
TNST139,07-Feb-12,126
TNST139,09-Feb-13,104
TNST139,12-Feb-15,113
TNST139,01-Mar-16,211
TNST139,02-Mar-13,166
TNST139,03-Mar-17,323
TNST139,04-Mar-17,101
TNST139,05-Mar-15,101
TNST139,06-Mar-15,104
TNST139,07-Mar-14,189
TNST139,07-Mar-16,211
TNST139,09-Mar-14,103
TNST139,12-Mar-13,153
TNST139,01-Apr-16,211
TNST139,02-Apr-15,194
TNST139,04-Apr-14,101
TNST139,04-Apr-16,270
TNST139,07-Apr-16,165
TNST139,08-Apr-12,113
TNST139,08-Apr-13,210
TNST139,08-Apr-19,123
TNST139,09-Apr-14,114
TNST139,09-Apr-14,104
TNST139,09-Apr-15,126
TNST139,09-Apr-17,188
TNST139,10-Apr-13,123
TNST139,11-Apr-14,113
TNST139,01-May-19,225
TNST139,02-May-16,113
TNST139,03-May-14,111
TNST139,03-May-16,211
TNST139,04-May-13,101
TNST139,04-May-18,501
TNST139,06-May-13,101
TNST139,06-May-14,104
TNST139,07-May-14,189
TNST139,07-May-16,101
TNST139,08-May-12,134
TNST139,08-May-15,101
TNST139,08-May-17,174
TNST139,08-May-18,123
TNST139,09-May-12,123
TNST139,09-May-17,101
TNST139,09-May-19,367
TNST139,10-May-16,211
TNST139,01-Jun-13,113
TNST139,02-Jun-13,113
TNST139,02-Jun-13,113
TNST139,03-Jun-15,113
TNST139,05-Jun-17,101
TNST139,06-Jun-14,113
TNST139,06-Jun-15,101
TNST139,06-Jun-17,165
TNST139,06-Jun-17,101
TNST139,06-Jun-17,182
TNST139,07-Jun-14,101
TNST139,07-Jun-15,164
TNST139,07-Jun-17,268
TNST139,08-Jun-12,101
TNST139,09-Jun-13,113
TNST139,09-Jun-17,101
TNST139,10-Jun-16,101
TNST139,10-Jun-19,153
TNST139,11-Jun-17,148
TNST139,12-Jun-13,314
TNST139,01-Jul-13,113
TNST139,05-Jul-18,101
TNST139,06-Jul-14,113
TNST139,07-Jul-15,203
TNST139,08-Jul-14,214
TNST139,08-Jul-14,166
TNST139,09-Jul-15,101
TNST139,10-Jul-16,123
TNST139,11-Jul-14,113
TNST139,01-Aug-13,166
TNST139,02-Aug-14,165
TNST139,04-Aug-13,305
TNST139,05-Aug-13,103
TNST139,07-Aug-14,113
TNST139,09-Aug-14,129
TNST139,10-Aug-12,113
TNST139,10-Aug-15,211
TNST139,10-Aug-19,871
TNST139,11-Aug-18,270
TNST139,01-Sep-18,123
TNST139,05-Sep-16,101
TNST139,05-Sep-18,153
TNST139,05-Sep-18,214
TNST139,07-Sep-13,324
TNST139,09-Sep-14,101
TNST139,09-Sep-19,101
TNST139,10-Sep-13,123
TNST139,10-Sep-18,113
TNST139,10-Sep-19,239
TNST139,10-Sep-19,111
TNST139,12-Sep-12,113
TNST139,03-Oct-18,123
TNST139,06-Oct-13,104
TNST139,08-Oct-13,118
TNST139,08-Oct-14,186
TNST139,08-Oct-15,157
TNST139,09-Oct-12,111
TNST139,09-Oct-16,104
TNST139,10-Oct-16,101
TNST139,11-Oct-17,167
TNST139,01-Nov-18,153
TNST139,03-Nov-18,102
TNST139,03-Nov-19,231
TNST139,03-Nov-19,101
TNST139,04-Nov-13,123
TNST139,05-Nov-17,101
TNST139,06-Nov-14,104
TNST139,06-Nov-14,113
TNST139,06-Nov-18,111
TNST139,07-Nov-18,214
TNST139,08-Nov-12,113
TNST139,08-Nov-17,113
TNST139,09-Nov-15,225
TNST139,09-Nov-18,340
TNST139,09-Nov-19,114
TNST139,10-Nov-16,165
TNST139,12-Nov-13,113
TNST139,01-Dec-17,123
TNST139,01-Dec-17,123
TNST139,03-Dec-13,113
TNST139,06-Dec-14,101
TNST139,06-Dec-18,114
TNST139,07-Dec-12,101
TNST139,07-Dec-19,102
TNST139,08-Dec-12,111
TNST139,08-Dec-15,123
TNST139,09-Dec-13,101
TNST139,09-Dec-17,114
TNST139,11-Dec-16,165
TNST139,11-Dec-16,125
TNST139,11-Dec-16,189
TNST139,11-Dec-19,143
TNST139,13-Apr-17,165
TNST139,13-May-15,165
TNST139,13-Jun-14,113
TNST139,13-Jul-12,148
TNST139,13-Aug-17,125
TNST139,13-Sep-12,101
TNST139,13-Sep-12,157
TNST139,13-Sep-12,101
TNST139,13-Sep-18,200
TNST139,13-Oct-19,203
TNST139,13-Nov-12,135
TNST139,14-Jun-16,113
TNST139,14-Jun-16,113
TNST139,14-Jul-16,317
TNST139,14-Jul-19,111
TNST139,14-Aug-15,225
TNST139,14-Sep-12,148
TNST139,14-Sep-14,123
TNST139,14-Sep-19,101
TNST139,14-Nov-16,189
TNST139,14-Dec-15,113
TNST139,14-Dec-15,113
TNST139,14-Dec-15,113
TNST139,15-Jan-16,123
TNST139,15-Jan-17,129
TNST139,15-Feb-14,104
TNST139,15-Feb-18,102
TNST139,15-Apr-18,212
TNST139,15-May-17,123
TNST139,15-Jun-13,104
TNST139,15-Jun-14,113
TNST139,15-Jun-14,123
TNST139,15-Jun-16,209
TNST139,15-Aug-12,123
TNST139,15-Aug-15,101
TNST139,15-Dec-14,166
TNST139,16-Jan-19,143
TNST139,16-Apr-17,101
TNST139,16-Apr-18,126
TNST139,16-Jun-14,113
TNST139,16-Jun-18,114
TNST139,16-Aug-14,123
TNST139,16-Sep-18,200
TNST139,16-Nov-18,113
TNST139,17-Jan-16,123
TNST139,17-Feb-14,104
TNST139,17-Feb-19,102
TNST139,17-May-17,118
TNST139,17-Jun-12,111
TNST139,17-Jun-13,104
TNST139,17-Jun-18,148
TNST139,17-Oct-18,203
TNST139,17-Nov-19,123
TNST139,18-Jan-16,123
TNST139,18-Jan-17,123
TNST139,18-Feb-13,101
TNST139,18-Feb-17,165
TNST139,18-Mar-17,165
TNST139,18-May-17,101
TNST139,18-Jul-14,164
TNST139,18-Jul-15,104
TNST139,18-Aug-17,214
TNST139,18-Aug-19,103
TNST139,18-Sep-12,453
TNST139,18-Nov-12,129
TNST139,18-Nov-16,103
TNST139,19-Jan-18,165
TNST139,19-Mar-14,113
TNST139,19-May-17,111
TNST139,19-Jun-17,101
TNST139,19-Sep-12,123
TNST139,19-Sep-13,104
TNST139,19-Sep-17,194
TNST139,19-Dec-17,188
TNST139,19-Dec-17,188
TNST139,20-Mar-19,225
TNST139,20-May-13,111
TNST139,20-May-17,101
TNST139,20-May-18,211
TNST139,20-Jun-12,284
TNST139,20-Jun-17,270
TNST139,20-Jul-12,101
TNST139,20-Aug-14,104
TNST139,20-Sep-15,165
TNST139,20-Sep-17,174
TNST139,20-Oct-12,157
TNST139,20-Nov-18,125
TNST139,21-Jan-16,256
TNST139,21-Jan-17,166
TNST139,21-May-14,113
TNST139,21-Jun-14,101
TNST139,21-Jun-16,113
TNST139,21-Jul-15,101
TNST139,21-Aug-12,101
TNST139,21-Aug-17,210
TNST139,21-Sep-17,113
TNST139,21-Sep-17,125
TNST139,21-Sep-18,153
TNST139,21-Sep-18,446
TNST139,21-Oct-12,402
TNST139,21-Nov-16,165
TNST139,21-Dec-14,113
TNST139,22-Feb-18,215
TNST139,22-Apr-13,479
